Gene,Mean_RSV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
ZNF264,60.4,128.55172413793105,-1.0897285050889918,0.197254508678609,0.6910390010744063,0.1604974410868446,Not Significant
AURKC,1.4,6.517241379310345,-2.218834601923259,0.1787110085258867,0.6910390010744063,0.1604974410868446,Not Significant
ZNF805,34.6,62.55172413793103,-0.8542776126515881,0.13912555974925928,0.6910390010744063,0.1604974410868446,Not Significant
ZNF460,22.4,27.20689655172414,-0.2804736677156448,0.6113835247300639,0.7582948389132265,0.12016189988727913,Not Significant
ZNF543,17.6,38.758620689655174,-1.1389418013434192,0.11919423631989787,0.6910390010744063,0.1604974410868446,Not Significant
ZNF304,12.4,62.06896551724138,-2.323531980589952,0.14730625171762762,0.6910390010744063,0.1604974410868446,Not Significant
ZNF547,4.2,20.93103448275862,-2.317182383236712,0.19366494827858483,0.6910390010744063,0.1604974410868446,Not Significant
ZNF548,14.4,63.724137931034484,-2.1457711397335353,0.17707296035525533,0.6910390010744063,0.1604974410868446,Not Significant
ZNF17,31.0,64.3103448275862,-1.0527826096281527,0.11195662476839804,0.6910390010744063,0.1604974410868446,Not Significant
ZNF749,48.0,100.51724137931035,-1.0663366722391305,0.06568407697493261,0.6910390010744063,0.1604974410868446,Not Significant
VN1R1,1.8,3.586206896551724,-0.99446181645857,0.2860089771720562,0.6910390010744063,0.1604974410868446,Not Significant
ZNF772,9.4,44.55172413793103,-2.2447486027760775,0.13454181877149,0.6910390010744063,0.1604974410868446,Not Significant
ZNF419,60.4,98.62068965517241,-0.7073417921004631,0.2460405259104761,0.6910390010744063,0.1604974410868446,Not Significant
ZNF773,30.0,44.241379310344826,-0.5604338643535919,0.3106927906220005,0.6910390010744063,0.1604974410868446,Not Significant
ZNF549,17.4,43.89655172413793,-1.3350203078124199,0.13972634345261337,0.6910390010744063,0.1604974410868446,Not Significant
ZNF550,20.4,49.310344827586206,-1.2733211894540464,0.07838078570699074,0.6910390010744063,0.1604974410868446,Not Significant
ZNF416,38.8,64.51724137931035,-0.7336281008134469,0.13846707247640647,0.6910390010744063,0.1604974410868446,Not Significant
ZIK1,1.0,12.758620689655173,-3.67340046538874,0.26681215526341334,0.6910390010744063,0.1604974410868446,Not Significant
ZNF530,18.8,45.44827586206897,-1.2734929030902045,0.18274029198966213,0.6910390010744063,0.1604974410868446,Not Significant
ZNF134,79.2,159.0,-1.005454430092108,0.14816879687225062,0.6910390010744063,0.1604974410868446,Not Significant
ZNF211,63.0,136.79310344827587,-1.118571763517792,0.09416887978837012,0.6910390010744063,0.1604974410868446,Not Significant
ZNF551,37.2,83.48275862068965,-1.1661756526506952,0.15583748835147618,0.6910390010744063,0.1604974410868446,Not Significant
ZNF154,1.4,7.344827586206897,-2.3913017979280244,0.34859586641717255,0.6910390010744063,0.1604974410868446,Not Significant
ZNF671,9.0,24.17241379310345,-1.4253646374407387,0.20957822437007656,0.6910390010744063,0.1604974410868446,Not Significant
ZNF776,77.2,163.41379310344828,-1.0818570081243106,0.11264702791798188,0.6910390010744063,0.1604974410868446,Not Significant
ZNF586,40.0,61.3448275862069,-0.6169417052522254,0.2631285230066909,0.6910390010744063,0.1604974410868446,Not Significant
ZNF552,54.2,120.27586206896552,-1.149982383182845,0.11680532826256573,0.6910390010744063,0.1604974410868446,Not Significant
ZNF587B,97.6,139.41379310344828,-0.514420250468599,0.35515068887206913,0.6910390010744063,0.1604974410868446,Not Significant
ZNF587,193.4,343.6551724137931,-0.8293738789664811,0.3093196635457647,0.6910390010744063,0.1604974410868446,Not Significant
ZNF814,19.2,42.310344827586206,-1.1399041327015391,0.17848051590021352,0.6910390010744063,0.1604974410868446,Not Significant
ZNF417,56.6,73.58620689655173,-0.37863331775233294,0.5325991396103401,0.719293925220467,0.14309360750731964,Not Significant
ZNF418,3.6,16.82758620689655,-2.224759435880364,0.19356986088172035,0.6910390010744063,0.1604974410868446,Not Significant
ZNF256,6.6,27.75862068965517,-2.0723979534033163,0.20292969327771906,0.6910390010744063,0.1604974410868446,Not Significant
C19orf18,1.4,5.448275862068965,-1.9603729258792892,0.2610315061852465,0.6910390010744063,0.1604974410868446,Not Significant
ZNF606,13.2,41.724137931034484,-1.6603443125632937,0.13743206287768486,0.6910390010744063,0.1604974410868446,Not Significant
LOC100128398,1.2,11.655172413793103,-3.2798640353208186,0.16763147648919105,0.6910390010744063,0.1604974410868446,Not Significant
ZNF135,1.0,21.03448275862069,-4.3946844373226766,0.40538092418201455,0.6919835297896316,0.15990424225798647,Not Significant
ZSCAN18,7.4,124.62068965517241,-4.07387452499544,0.24747726727059705,0.6910390010744063,0.1604974410868446,Not Significant
ZNF329,32.4,112.34482758620689,-1.7938679854006832,0.16965869506073286,0.6910390010744063,0.1604974410868446,Not Significant
ZNF274,143.6,277.62068965517244,-0.9510593394707916,0.110557962961509,0.6910390010744063,0.1604974410868446,Not Significant
ZNF544,68.2,218.0344827586207,-1.6767126749096135,0.07368328092490788,0.6910390010744063,0.1604974410868446,Not Significant
ZNF8,74.0,93.62068965517241,-0.33930212193520193,0.5344380638819082,0.7199244763681422,0.1427130608144587,Not Significant
ZSCAN22,75.6,96.79310344827586,-0.35651802405124206,0.5042714370535596,0.7126688477493177,0.147112224711201,Not Significant
A1BG,62.0,51.172413793103445,0.2769019288936443,0.7956176076766971,0.8714147173553757,0.05977510952276545,Not Significant
A1BG-AS1,19.0,23.06896551724138,-0.27995389207030336,0.7267592960197775,0.8276017099693255,0.08217862067730945,Not Significant
ZNF497,28.6,55.310344827586206,-0.9515341894363211,0.3468118341009718,0.6910390010744063,0.1604974410868446,Not Significant
ZNF837,24.6,39.03448275862069,-0.6660908372524327,0.3375974183258704,0.6910390010744063,0.1604974410868446,Not Significant
RPS5,4550.8,9544.172413793103,-1.0684999216196387,0.10734841710247175,0.6910390010744063,0.1604974410868446,Not Significant
ZNF584,126.4,183.79310344827587,-0.5400861692292255,0.3476487109074651,0.6910390010744063,0.1604974410868446,Not Significant
ZNF132,4.4,15.551724137931034,-1.8214991043778739,0.13927985820750427,0.6910390010744063,0.1604974410868446,Not Significant
ZNF324B,39.2,73.20689655172414,-0.9011259115499597,0.1457547012545302,0.6910390010744063,0.1604974410868446,Not Significant
ZNF324,73.8,149.68965517241378,-1.0202818009522747,0.1330010369478785,0.6910390010744063,0.1604974410868446,Not Significant
ZNF446,110.2,189.51724137931035,-0.7822048800067326,0.2833160605162519,0.6910390010744063,0.1604974410868446,Not Significant
SLC27A5,84.0,133.3793103448276,-0.6670736615705088,0.4262654828157233,0.6961517715627297,0.1572960673339667,Not Significant
ZBTB45,138.6,244.89655172413794,-0.8212452026435481,0.2199254312892143,0.6910390010744063,0.1604974410868446,Not Significant
TRIM28,3156.6,5578.103448275862,-0.8214032340944845,0.19721375031340627,0.6910390010744063,0.1604974410868446,Not Significant
CHMP2A,1334.8,1893.551724137931,-0.5044712386932864,0.4168108938178856,0.6939486734552319,0.15867265009196993,Not Significant
UBE2M,1099.2,1382.1379310344828,-0.33044768799864715,0.5335796856560164,0.7193351212718401,0.14306873491374028,Not Significant
MZF1,311.6,299.51724137931035,0.057056180847986346,0.9498607174115822,0.9699021210954974,0.013272090901730387,Not Significant
FAM110C,28.6,174.75862068965517,-2.61127657212221,0.23001207861246714,0.6910390010744063,0.1604974410868446,Not Significant
SH3YL1,40.8,204.10344827586206,-2.3226594992330094,0.2698175550787827,0.6910390010744063,0.1604974410868446,Not Significant
ACP1,1106.8,1675.7586206896551,-0.5984198065321719,0.26848454817993717,0.6910390010744063,0.1604974410868446,Not Significant
TMEM18,314.4,385.7586206896552,-0.2950971799959813,0.6535463316593694,0.7844899718218843,0.10541260365162113,Not Significant
PXDN,61.4,658.2758620689655,-3.4223817366809106,0.3581708490520076,0.6910390010744063,0.1604974410868446,Not Significant
TRAPPC12,393.4,538.5172413793103,-0.45299557778300475,0.38596429177320357,0.6910390010744063,0.1604974410868446,Not Significant
ADI1,652.8,931.8275862068965,-0.5134219839061992,0.26324287864510887,0.6910390010744063,0.1604974410868446,Not Significant
RNASEH1,448.0,501.3103448275862,-0.16220527298732648,0.7373288539009725,0.8337729409160747,0.07895220347875975,Not Significant
RPS7,9003.0,12437.655172413793,-0.4662368000883317,0.4060095499760742,0.6919965111051073,0.15989609515540912,Not Significant
COLEC11,4.4,5.310344827586207,-0.27130202181739427,0.7475992730792036,0.8410466158334858,0.07517993233741198,Not Significant
CMPK2,354.6,22.96551724137931,3.9486513540676365,2.3375689406195716e-09,2.117149939924679e-06,5.674248383465724,Up
RSAD2,228.2,28.379310344827587,3.0073873561072655,6.358665196651895e-05,0.011253375635959682,1.948717184204197,Up
RNF144A-AS1,19.6,12.689655172413794,0.6272007882984052,0.2616672879546572,0.6910390010744063,0.1604974410868446,Not Significant
RNF144A,153.6,172.0344827586207,-0.16351955304705945,0.8282832438924671,0.8937906211461585,0.04876420685382094,Not Significant
ID2,921.4,564.4827586206897,0.7068980814829049,0.16782099265385234,0.6910390010744063,0.1604974410868446,Not Significant
KIDINS220,702.0,939.9310344827586,-0.42108387534576586,0.415517439554581,0.6935200018235104,0.15894100891468915,Not Significant
MBOAT2,429.8,693.8620689655172,-0.6909834189474722,0.4612946145281538,0.7031349858540197,0.15296129235716246,Not Significant
ASAP2,713.8,781.3448275862069,-0.1304394859775448,0.7903803632946104,0.8684426213977817,0.06125887040458467,Not Significant
ITGB1BP1,846.6,876.7931034482758,-0.05055596194582243,0.9065575560380095,0.9436897037200301,0.025170783366177653,Not Significant
CPSF3,650.4,937.551724137931,-0.5275710278550159,0.33999353694998957,0.6910390010744063,0.1604974410868446,Not Significant
IAH1,420.0,629.1379310344828,-0.5829870176781491,0.3843363814765419,0.6910390010744063,0.1604974410868446,Not Significant
ADAM17,1005.8,979.1379310344828,0.038759447006770226,0.9417290192771204,0.964754893709043,0.015583009796790573,Not Significant
YWHAQ,5097.0,6119.862068965517,-0.2638507842070087,0.6186848728130261,0.763384821447244,0.11725647947630899,Not Significant
TAF1B,203.4,248.3448275862069,-0.28802502009257064,0.6114969239247159,0.7583133165003907,0.12015131743839005,Not Significant
GRHL1,23.8,147.20689655172413,-2.628811783699485,0.2342360107591673,0.6910390010744063,0.1604974410868446,Not Significant
KLF11,124.4,142.75862068965517,-0.19859138201587528,0.7260954816890182,0.8273286562248067,0.082321932732011,Not Significant
CYS1,22.0,45.758620689655174,-1.056540041605324,0.37492743629822256,0.6910390010744063,0.1604974410868446,Not Significant
RRM2,874.0,1554.1379310344828,-0.830409364974551,0.34200902429759805,0.6910390010744063,0.1604974410868446,Not Significant
C2orf48,4.8,12.03448275862069,-1.3260678252482865,0.24850008394018402,0.6910390010744063,0.1604974410868446,Not Significant
HPCAL1,806.8,600.1034482758621,0.4269998641461111,0.3880328330445637,0.6910390010744063,0.1604974410868446,Not Significant
ODC1,1059.6,1595.9655172413793,-0.5909097319115846,0.2525225334257897,0.6910390010744063,0.1604974410868446,Not Significant
NOL10,503.2,632.448275862069,-0.32981557307013665,0.4611410784293106,0.7031349858540197,0.15296129235716246,Not Significant
ATP6V1C2,8.6,16.586206896551722,-0.947575428827734,0.37158230858361896,0.6910390010744063,0.1604974410868446,Not Significant
PDIA6,5800.6,5252.0344827586205,0.1433257484150474,0.813161398723105,0.8835118238754955,0.05378763403551751,Not Significant
KCNF1,70.2,85.79310344827586,-0.289390649585832,0.70376270428143,0.8135010779145028,0.08964186727289945,Not Significant
PQLC3,203.4,364.6896551724138,-0.8423495974099817,0.2692189788692613,0.6910390010744063,0.1604974410868446,Not Significant
ROCK2,742.2,1035.7586206896551,-0.48080792186825383,0.49604493718031106,0.7110460238658762,0.1481022877876833,Not Significant
E2F6,196.8,285.13793103448273,-0.5349297487122548,0.39916685599657586,0.6910390010744063,0.1604974410868446,Not Significant
GREB1,43.8,66.17241379310344,-0.5952990363539971,0.5700539350847703,0.7347531648630206,0.13385853457881278,Not Significant
LPIN1,969.8,964.1724137931035,0.008396100761357553,0.9848444619675675,0.9909587100323249,0.00394444075054474,Not Significant
TRIB2,23.8,57.41379310344828,-1.2704357984104713,0.3353901715423767,0.6910390010744063,0.1604974410868446,Not Significant
FAM84A,1.2,194.0,-7.3368784363533335,0.19788737036309392,0.6910390010744063,0.1604974410868446,Not Significant
NBAS,494.2,551.5862068965517,-0.15849137024113524,0.7222847123770986,0.8253024312169446,0.08338687552248715,Not Significant
DDX1,1701.0,2116.344827586207,-0.3151915717614786,0.5078759391046688,0.7142516466887051,0.14614874968936548,Not Significant
MYCN,2.4,21.724137931034484,-3.178192617425913,0.550318989452621,0.7253883640614678,0.13942941520778607,Not Significant
FAM49A,6.0,36.172413793103445,-2.591855466728539,0.45025394280624154,0.6996892436768393,0.15509480244587126,Not Significant
RAD51AP2,1.0,1.8275862068965516,-0.8699394594356271,0.35948616155711266,0.6910390010744063,0.1604974410868446,Not Significant
VSNL1,1.6,48.724137931034484,-4.92849285009373,0.31270756515344994,0.6910390010744063,0.1604974410868446,Not Significant
SMC6,544.2,874.2758620689655,-0.6839516115178834,0.26502730832405236,0.6910390010744063,0.1604974410868446,Not Significant
GEN1,215.0,357.2413793103448,-0.7325625378568837,0.33078118142039903,0.6910390010744063,0.1604974410868446,Not Significant
KCNS3,49.2,90.48275862068965,-0.8789845990386339,0.2470429060529819,0.6910390010744063,0.1604974410868446,Not Significant
RDH14,30.0,55.310344827586206,-0.8825868357188296,0.3618604818077239,0.6910390010744063,0.1604974410868446,Not Significant
OSR1,45.4,45.44827586206897,-0.001533267476927048,0.9979079147637339,0.9986862634785316,0.0005709236257247781,Not Significant
TTC32,69.8,94.65517241379311,-0.43945430744269903,0.5090938027013385,0.7144651171334053,0.14601897024081387,Not Significant
WDR35,240.0,356.2413793103448,-0.5698206969577682,0.3669689119111512,0.6910390010744063,0.1604974410868446,Not Significant
MATN3,44.6,88.41379310344827,-0.9872277464582262,0.21513537873723546,0.6910390010744063,0.1604974410868446,Not Significant
LAPTM4A,1774.2,2500.862068965517,-0.49525684089103184,0.3583385367316533,0.6910390010744063,0.1604974410868446,Not Significant
SDC1,2358.4,5750.862068965517,-1.2859698064069913,0.0577750985362661,0.6910390010744063,0.1604974410868446,Not Significant
PUM2,747.2,1141.1724137931035,-0.6109504172094934,0.23866682884193044,0.6910390010744063,0.1604974410868446,Not Significant
RHOB,1071.4,1741.3103448275863,-0.700676148885325,0.3566920528837718,0.6910390010744063,0.1604974410868446,Not Significant
HS1BP3,387.2,546.551724137931,-0.4972790823993278,0.3731848741163678,0.6910390010744063,0.1604974410868446,Not Significant
KLHL29,154.0,122.41379310344827,0.3311642265430669,0.43016171828386407,0.6973439340313586,0.1565529725315999,Not Significant
ATAD2B,141.8,201.48275862068965,-0.5067988564653126,0.3330434459737992,0.6910390010744063,0.1604974410868446,Not Significant
UBXN2A,216.6,227.6551724137931,-0.07181699537399909,0.8716685923280891,0.9210902116586869,0.0356978328792215,Not Significant
FKBP1B,55.2,118.75862068965517,-1.1052920703784652,0.06988999395655292,0.6910390010744063,0.1604974410868446,Not Significant
TP53I3,1209.8,1974.2068965517242,-0.7065046261159362,0.37474745433615486,0.6910390010744063,0.1604974410868446,Not Significant
PFN4,14.4,17.275862068965516,-0.2626888915126862,0.6850375518352669,0.8026423548898566,0.09547792657376578,Not Significant
FAM228B,29.4,47.206896551724135,-0.6831814861813253,0.4595265241900732,0.7023357050778795,0.1534552525232903,Not Significant
ITSN2,496.8,518.0344827586207,-0.06038295996943893,0.8922242466573205,0.9348470041362889,0.02925945939084075,Not Significant
NCOA1,495.6,381.0689655172414,0.37912406848483515,0.41986471696846184,0.6948757863653016,0.1580928214780564,Not Significant
PTRHD1,259.6,338.9655172413793,-0.38484813298859444,0.5760041912829159,0.7377702797756474,0.13207884380887955,Not Significant
CENPO,362.2,496.86206896551727,-0.45605886276819163,0.5812000661089118,0.7402640250476417,0.13061335571428123,Not Significant
ADCY3,459.8,805.9310344827586,-0.8096499229866486,0.3251325789488846,0.6910390010744063,0.1604974410868446,Not Significant
