Gene,Mean_IAV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
PTBP1,3362.8,3872.2413793103447,-0.20350590876854618,0.5923951532804799,0.715778455391936,0.14522137781694472,Not Significant
AZU1,2.3,5.689655172413793,-1.306707357948593,0.27641849213114655,0.4502585645695134,0.346538017520303,Not Significant
PRTN3,2.0,7.172413793103448,-1.84245872301352,0.31546986975802976,0.4880821813151718,0.31150704708175336,Not Significant
ELANE,1.0,4.206896551724138,-2.072756342435314,0.26711008656217494,0.44144059453186896,0.35512773195700614,Not Significant
CFD,19.1,389.6896551724138,-4.35068109039259,0.21380656790537636,0.38587340648667934,0.4135551509804565,Not Significant
MED16,367.9,311.0,0.24239909595500955,0.5529472150992001,0.6855015310026363,0.16399157091786135,Not Significant
R3HDM4,786.5,537.0344827586207,0.550432039613381,0.188534691651806,0.35864550848341864,0.4453346037051119,Not Significant
KISS1R,4.0,4.172413793103448,-0.06088224214702235,0.8881966788505478,0.9295123602991845,0.031744830772083184,Not Significant
ARID3A,78.9,106.93103448275862,-0.43858342035895403,0.3296870120195706,0.501346759603272,0.2998617877256044,Not Significant
WDR18,299.6,572.3793103448276,-0.9339339004650196,0.060146625559079604,0.20203300737199828,0.6945776714025578,Not Significant
GRIN3B,57.9,44.41379310344828,0.38255556011482933,0.38887996057186236,0.5518442976402368,0.25818344077500954,Not Significant
TMEM259,1719.2,1845.3793103448277,-0.10217999908983262,0.7943717140364611,0.8662446424126814,0.062359438415119955,Not Significant
CNN2,3310.7,1825.103448275862,0.8591580470641977,0.07968313109868032,0.22867723153850322,0.6407770741752276,Not Significant
ABCA7,213.3,416.58620689655174,-0.9657311070861289,0.1159885221563757,0.2736945513630234,0.5627338483207007,Not Significant
POLR2E,1463.5,1626.2758620689656,-0.15214925402928647,0.6933012941641064,0.7940889070503934,0.10013087077215341,Not Significant
GPX4,1450.6,2137.793103448276,-0.5594724811372406,0.2011332401826856,0.3726005967610732,0.42875645386856426,Not Significant
SBNO2,1055.2,853.6896551724138,0.3057328674800344,0.4198865681169427,0.5753979330518241,0.24003170251833697,Not Significant
STK11,485.4,673.7586206896551,-0.47305771866611307,0.23778034402686643,0.41113349958465595,0.3860171350123405,Not Significant
MIDN,977.4,843.2068965517242,0.21306243782259615,0.6093833776744799,0.7277763295774452,0.13800207364820594,Not Significant
CIRBP-AS1,13.2,22.344827586206897,-0.7594029832859617,0.3310183673626169,0.5025935033916541,0.29878312947084207,Not Significant
CIRBP,652.8,910.1034482758621,-0.4793894834219405,0.29251728094174667,0.4668099634040859,0.3308598831210168,Not Significant
C19orf24,345.2,295.8965517241379,0.22233958055506783,0.5769596042015268,0.7030107377196186,0.15303804155661307,Not Significant
EFNA2,6.8,13.931034482758621,-1.0346957412612456,0.18079605993596506,0.3500751450776678,0.4558387225363133,Not Significant
MUM1,297.2,424.2413793103448,-0.5134512282695664,0.22233790649964413,0.39527470270781384,0.4031009792971994,Not Significant
NDUFS7,471.0,482.7241379310345,-0.03547190865303821,0.9351441940833374,0.9613439513720441,0.01712120186559165,Not Significant
GAMT,36.6,296.3448275862069,-3.0173613232496863,0.0037121898114108186,0.09529772624032948,1.0209174613035248,Not Significant
DAZAP1,1179.8,1539.6206896551723,-0.3840326492661805,0.3181985880519522,0.4905031291324988,0.30935821772207006,Not Significant
RPS15,3853.0,4709.758620689655,-0.289670936333679,0.5006908458346397,0.6424233307099853,0.19217869529068385,Not Significant
APC2,64.3,60.6551724137931,0.08418806009619607,0.8781580015159595,0.9225777463605189,0.034997025285294935,Not Significant
C19orf25,317.1,173.93103448275863,0.866422502015829,0.057842999634059436,0.19905662590408538,0.7010233616835566,Not Significant
PCSK4,6.6,42.724137931034484,-2.6945134525419383,0.10311784911686726,0.2579787618084483,0.5884160460098525,Not Significant
REEP6,70.1,139.31034482758622,-0.9908160433883243,0.28353946156856336,0.45779220976774543,0.3393316019709278,Not Significant
ADAMTSL5,79.9,78.03448275862068,0.03408372390129422,0.9340728031772582,0.960755253938779,0.01738723189574373,Not Significant
MEX3D,251.9,257.7241379310345,-0.03297654140629347,0.9607677873667209,0.9757305313809419,0.010670105379205133,Not Significant
MBD3,634.2,886.0344827586207,-0.4824249693484685,0.2602711279604218,0.43450548966028846,0.36200473218629314,Not Significant
UQCR11,1050.9,1309.4137931034484,-0.3172956872068421,0.45828116844344013,0.6065476918993145,0.21713504555685859,Not Significant
TCF3,909.1,956.1034482758621,-0.07272772504422492,0.8623737543881741,0.9118382112436467,0.040082212326482215,Not Significant
ONECUT3,3.0,16.586206896551722,-2.4669495879213135,0.4215911722670821,0.5769192288395903,0.2388849856739326,Not Significant
ATP8B3,18.9,89.27586206896552,-2.239883925438829,0.00789500359978073,0.11903159982063417,0.9243377293139006,Not Significant
REXO1,349.5,297.9655172413793,0.23014707452184965,0.5353946583995558,0.6708506790876854,0.17337413626160686,Not Significant
LOC100288123,8.7,5.551724137931035,0.6480795179743208,0.2597015984262307,0.4338494670294462,0.36266093172908787,Not Significant
KLF16,372.9,364.0,0.034850346687582405,0.9320254030315579,0.9592255567062468,0.018079258820133733,Not Significant
ADAT3,27.5,40.41379310344828,-0.5554161457700162,0.2745958702006966,0.44871353637787137,0.348030828872228,Not Significant
SCAMP4,477.0,653.551724137931,-0.45431215372916184,0.2751064171520763,0.4489515802213001,0.34780049547024156,Not Significant
CSNK1G2,883.9,969.7241379310345,-0.13369123570916802,0.7146905108547817,0.810058216896252,0.091483768321041,Not Significant
BTBD2,617.1,856.3448275862069,-0.47268755446514676,0.2824095785421732,0.45692535589642325,0.3401547412212584,Not Significant
MKNK2,2141.0,1680.5172413793102,0.3493794515750799,0.3861049733551001,0.5495764056872123,0.2599719205988033,Not Significant
MOB3A,565.5,369.44827586206895,0.6141546283977531,0.1473322387850973,0.31199532595804674,0.5058519121541007,Not Significant
IZUMO4,21.0,20.551724137931036,0.031129897444170676,0.9681160558797586,0.9797502322802049,0.00888462488685978,Not Significant
AP3D1,1760.8,1703.2758620689656,0.04791893792790098,0.8925025928602321,0.9323723873758838,0.030410596785799337,Not Significant
DOT1L,229.3,325.2413793103448,-0.5042744631587593,0.24852730658413685,0.42241693192545854,0.3742586821067796,Not Significant
PLEKHJ1,446.5,367.13793103448273,0.28233800046669427,0.45756627301195074,0.6059172958672323,0.2175866504206346,Not Significant
SF3A2,332.7,495.62068965517244,-0.5750145477304692,0.2573032994940557,0.43166788030730385,0.3648502652753089,Not Significant
AMH,8.8,127.24137931034483,-3.853920582070251,0.07699247600682692,0.22546948018236107,0.6469122364264963,Not Significant
OAZ1,2937.6,3918.344827586207,-0.41560640136695404,0.38670270243863736,0.5501223435135087,0.2595407155891165,Not Significant
LSM7,338.6,460.2413793103448,-0.44280872576109126,0.3428338151951439,0.5130749430239123,0.28981919441140097,Not Significant
SPPL2B,221.5,332.0344827586207,-0.5840263787001149,0.31473551818292117,0.48767277599996833,0.31187148792492925,Not Significant
TMPRSS9,3.1,7.379310344827586,-1.2512177757740621,0.1923798149121076,0.3628399617685094,0.44028488748900907,Not Significant
TIMM13,736.5,727.6896551724138,0.017362223744637122,0.963361770149006,0.9773134250389264,0.009966135425674203,Not Significant
LMNB2,1042.1,2174.137931034483,-1.0609497449216139,0.0803520540946791,0.2291615461969211,0.6398582561443426,Not Significant
GADD45B,876.6,448.9310344827586,0.9654248460380387,0.12132153592424907,0.28047950072201183,0.55209887433167,Not Significant
GNG7,2.6,6.448275862068965,-1.3104018415063345,0.14515970677958032,0.30973461377043177,0.5090102582224907,Not Significant
DIRAS1,2.9,34.51724137931034,-3.5731923634682117,0.01775869994909683,0.1425851675788268,0.8459256496153095,Not Significant
SLC39A3,215.3,304.41379310344826,-0.4996854098721704,0.29644103695685226,0.4702856364739333,0.32763828533083184,Not Significant
SGTA,1113.3,985.0689655172414,0.17654576934318714,0.6185476403034982,0.7351305378821015,0.1336355359523217,Not Significant
THOP1,599.0,788.3103448275862,-0.39620770382445025,0.32282232391224996,0.4948294045963481,0.3055445008891151,Not Significant
ZNF554,28.7,41.13793103448276,-0.5194185007793307,0.313822748630867,0.4870366111595985,0.31243839109139804,Not Significant
ZNF555,40.6,44.275862068965516,-0.12504066969691707,0.750043687460316,0.8361489632125962,0.0777163444052911,Not Significant
ZNF556,19.1,7.586206896551724,1.332122014751299,0.03478296155063596,0.1659249054065175,0.780088421276332,Not Significant
ZNF57,52.0,51.55172413793103,0.01249094418319683,0.9766281840947781,0.9848721989978161,0.006620121655727242,Not Significant
ZNF77,48.3,36.689655172413794,0.39664984357479316,0.2932230874429697,0.467307238943496,0.33039749137272323,Not Significant
TLE6,4.7,61.724137931034484,-3.7151021202337717,0.06947926944301376,0.2146211708531339,0.6683274401930035,Not Significant
TLE2,9.3,75.41379310344827,-3.019525793699852,0.10158850770476212,0.2556750920484334,0.5923115790241942,Not Significant
AES,3001.6,3051.4827586206898,-0.023778706004216523,0.9558995663825935,0.9731154379509623,0.011835637541148695,Not Significant
GNA11,692.0,329.6896551724138,1.0696634182652873,0.009923148245476904,0.1263466108658458,0.8984364031465387,Not Significant
GNA15,851.1,218.86206896551724,1.9593067089529452,0.0012987281401862184,0.05909367682736535,1.228458987238862,Not Significant
S1PR4,3.4,5.655172413793103,-0.7340362631275346,0.25639774026611584,0.43052359721520056,0.3660030396586612,Not Significant
NCLN,1744.8,1257.7931034482758,0.47216704474791266,0.22403374846676033,0.39693999742713765,0.4012751374579298,Not Significant
CELF5,4.6,16.137931034482758,-1.810749863286182,0.13282451991914065,0.29520603929533845,0.5298747620054626,Not Significant
NFIC,474.7,876.3793103448276,-0.884539375666165,0.06588131703394243,0.21075492798773954,0.6762222616718543,Not Significant
DOHH,183.6,195.10344827586206,-0.08767321774223504,0.8239794347699393,0.8861372693119005,0.052498997427818765,Not Significant
FZR1,510.2,421.17241379310343,0.27665195399943054,0.4677297098888036,0.6147703675135481,0.21128707405371783,Not Significant
MFSD12,630.7,785.9310344827586,-0.3174487882124985,0.45321341148494176,0.6025771619700144,0.21998733236786425,Not Significant
C19orf71,30.6,34.51724137931034,-0.17378551590313182,0.8372901973173972,0.8953288392213716,0.0480174263269411,Not Significant
HMG20B,537.4,772.4137931034483,-0.523377605578953,0.2498953448598562,0.4240873427634891,0.37254468922386214,Not Significant
GIPC3,1.8,2.103448275862069,-0.22475943588036412,0.6073026603351831,0.7261340133777258,0.13898321965888616,Not Significant
TBXA2R,2.1,4.413793103448276,-1.0716296769810298,0.04793464228707375,0.18483890932335273,0.7332066027818056,Not Significant
CACTIN,196.2,278.7241379310345,-0.5065129058629196,0.26893007309779643,0.4428337810140123,0.3537592569252286,Not Significant
PIP5K1C,509.3,431.2068965517241,0.2401354650694112,0.5242103398210852,0.6608266296100405,0.17991246438671935,Not Significant
TJP3,27.9,260.2758620689655,-3.221704495531048,0.143476740241035,0.3079554378627563,0.5115121227543163,Not Significant
APBA3,134.9,173.6206896551724,-0.3640485297056697,0.3931561224539195,0.5553103789991262,0.25546420929364283,Not Significant
MRPL54,197.7,254.0344827586207,-0.36171147131728904,0.4477774622223748,0.5979292710565463,0.22335018558775396,Not Significant
MATK,2.1,2.344827586206897,-0.15909251823136947,0.6592421685648416,0.7663559673947933,0.11556945652193656,Not Significant
DAPK3,984.6,668.9655172413793,0.5576058925132263,0.15145300446443818,0.31699609558623615,0.4989460869172496,Not Significant
MIR637,5.2,3.4827586206896552,0.5782811356295072,0.2074517031746359,0.3791104230551777,0.42123427515383255,Not Significant
EEF2,18567.6,20420.724137931036,-0.13724667814411426,0.693121942624062,0.7940605306110184,0.10014639038352707,Not Significant
PIAS4,202.6,192.0,0.07752786319261959,0.8328209516220535,0.892655702145463,0.04931601646521845,Not Significant
ZBTB7A,519.9,615.8965517241379,-0.24445389562352196,0.5786225972164778,0.7040979904917775,0.1523668951641733,Not Significant
MAP2K2,1290.4,1624.7931034482758,-0.3324376775301657,0.4079446761645342,0.5664836370852079,0.24681263024230396,Not Significant
CREB3L3,1.6,6.896551724137931,-2.1078032895345147,0.08250405527453022,0.23189312344260174,0.634712129737227,Not Significant
SIRT6,263.2,267.3103448275862,-0.02235618143962994,0.9582029668659965,0.9745819642536875,0.01118162999307609,Not Significant
ANKRD24,5.3,26.20689655172414,-2.305882253527539,0.1159463531058308,0.2736763515763039,0.5627627284343661,Not Significant
EBI3,3.5,83.3103448275862,-4.573068822139903,0.07410489736696438,0.22188217034000507,0.6538775947218204,Not Significant
FSD1,10.6,77.79310344827586,-2.875577997595385,0.045745756011298856,0.18207330730633436,0.7397537188908453,Not Significant
STAP2,414.0,128.0689655172414,1.6927098526914763,0.005704268639229034,0.10773098529308656,0.9676593681372427,Not Significant
MPND,56.5,121.82758620689656,-1.1085180763478926,0.095679626853313,0.248528354868769,0.6046240549767848,Not Significant
SH3GL1,1412.9,1022.3448275862069,0.466777474261275,0.20649609249435238,0.37843018573026016,0.42201422910632685,Not Significant
CHAF1A,195.8,453.58620689655174,-1.2119960050905216,0.05656981782259705,0.19752588900124857,0.7043759749057087,Not Significant
UBXN6,1023.6,814.0344827586207,0.3304902385723596,0.371960164631572,0.5376867176753735,0.26947069164551357,Not Significant
PLIN4,15.6,20.344827586206897,-0.3831160251467455,0.5609711824129098,0.6910573055288052,0.16048593751288645,Not Significant
PLIN5,1.2,6.896551724137931,-2.5228407888133586,0.24510693434221859,0.4182640864962829,0.3785494237437229,Not Significant
LRG1,27.6,156.86206896551724,-2.506756362273275,0.414604297435206,0.5716797190336439,0.2428472145865136,Not Significant
SEMA6B,8.5,97.0,-3.5124500009367883,0.05242349588782818,0.19172318056023174,0.7173253749634726,Not Significant
TNFAIP8L1,26.1,142.93103448275863,-2.4531974895730184,0.003168230750560181,0.08784496338835307,1.056283133831194,Not Significant
DPP9,1340.7,1148.7931034482758,0.222867457200877,0.5953658074255851,0.7180566714648515,0.14384127841340227,Not Significant
FEM1A,373.1,332.8965517241379,0.16448843361238757,0.6630865122002914,0.7696058321673964,0.11373164982091842,Not Significant
TICAM1,805.7,267.8965517241379,1.5885667441216353,0.0016962497150608063,0.06649024155877095,1.1772420892556974,Not Significant
PLIN3,1925.9,1287.7586206896551,0.5806705969723917,0.09152068079193325,0.24298940536092836,0.6144126617662721,Not Significant
UHRF1,177.6,455.0,-1.357234963623315,0.061450070344884276,0.20421449030363414,0.6899134452283541,Not Significant
KDM4B,382.0,406.9655172413793,-0.09133391983636549,0.8177199370974264,0.8818671763896738,0.05459682178987176,Not Significant
PTPRS,161.1,1204.1724137931035,-2.902013573269455,0.002987298945149675,0.08679336645683568,1.0615134663129289,Not Significant
TINCR,47.1,48.689655172413794,-0.04788822341818725,0.9380489389326714,0.9630344316748563,0.016358185129804834,Not Significant
SAFB2,386.2,639.8965517241379,-0.7284905277340029,0.06316282500077974,0.20675494819180473,0.6845440878374196,Not Significant
SAFB,770.3,1200.896551724138,-0.6406195485570928,0.08162979583585982,0.2308674589147432,0.636637277172503,Not Significant
C19orf70,434.9,426.48275862068965,0.028196289779430665,0.9463254797711984,0.9681884066091708,0.014040122041967128,Not Significant
HSD11B1L,26.9,48.55172413793103,-0.8519163558404633,0.23408679824292633,0.40762843477081784,0.389735528705513,Not Significant
RPL36,4482.8,4981.689655172414,-0.15223501363389078,0.7019206355664765,0.8010165972087355,0.09635848516233912,Not Significant
LONP1,767.5,1454.344827586207,-0.922130719622938,0.034936507415908515,0.16617343115781047,0.7794384127056022,Not Significant
PRR22,10.8,32.758620689655174,-1.6008433008146319,0.08006805049522606,0.22909928076159095,0.6399762742403823,Not Significant
DUS3L,152.3,252.55172413793105,-0.7296629490698351,0.13020517455742056,0.29143548260480073,0.5354575734948415,Not Significant
